Date,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,TCS.NS,INFY.NS,HCLTECH.NS,ITC.NS,HINDUNILVR.NS,RELIANCE.NS,LT.NS,^NSEI
2024-11-18,827.4934692383,1233.4536132812,784.1369628906,3743.4694824219,1722.1166992188,1704.6926269531,414.0708007812,2355.0300292969,1249.9554443359,3475.4736328125,23453.8007812500
2024-11-19,845.5225830078,1229.1730957031,773.2554931641,3762.1425781250,1734.7607421875,1691.2687988281,414.7807922363,2342.8315429688,1231.0189208984,3439.9060058594,23518.5000000000
2024-11-21,845.0130004883,1230.6000976562,751.8297119141,3793.1555175781,1743.6021728516,1705.9466552734,405.7281494141,2316.0534667969,1212.5285644531,3417.9279785156,23349.9003906250
2024-11-22,847.1483154297,1257.6612548828,785.8221435547,3953.1115722656,1808.4387207031,1763.5904541016,421.2596740723,2376.7539062500,1254.5656738281,3535.6689453125,23907.2500000000
2024-11-25,866.5605468750,1280.1959228516,813.1701049805,4018.7702636719,1796.5076904297,1757.3662109375,423.1678161621,2402.2199707031,1275.9805908203,3682.3549804688,24221.9003906250
2024-11-26,866.5363159180,1284.1320800781,808.3072509766,4053.7873535156,1829.2586669922,1764.6586914062,423.3453369141,2409.7529296875,1284.6060791016,3632.9035644531,24194.5000000000
2024-11-27,879.5181884766,1279.9498291016,803.2034912109,4035.0217285156,1829.5915527344,1756.7623291016,423.3009643555,2417.2370605469,1282.1275634766,3629.0769042969,24274.9003906250
2024-11-28,870.2246093750,1265.8288574219,807.7775268555,3953.3906250000,1765.0875244141,1710.1735839844,421.4815673828,2393.2290039062,1259.9194335938,3597.0417480469,23914.1503906250
2024-11-29,871.6320190430,1279.3594970703,807.8738403320,3977.5585937500,1766.2283935547,1716.8159179688,423.1234741211,2426.2280273438,1281.1361083984,3654.6857910156,24131.0996093750
2024-12-02,875.8298950195,1283.8370361328,805.4183349609,3982.9599609375,1787.0960693359,1738.6007080078,423.5228881836,2409.7043457031,1297.9410400391,3634.3261718750,24276.0507812500
2024-12-03,886.3124389648,1287.5270996094,822.3182373047,4007.2678222656,1798.7893066406,1756.4837646484,419.3958740234,2413.3007812500,1311.9699707031,3715.7639160156,24457.1503906250
2024-12-04,902.7157592773,1295.0550537109,827.8552856445,4055.3706054688,1796.0798339844,1762.8935546875,414.5589294434,2395.4648437500,1297.7426757812,3718.5600585938,24467.4492187500
2024-12-05,905.4577636719,1315.1787109375,833.3922729492,4157.4907226562,1839.4310302734,1787.3725585938,414.9139404297,2424.7216796875,1310.7305908203,3759.4262695312,24708.4003906250
2024-12-06,900.6531982422,1307.5524902344,831.6589355469,4140.2148437500,1827.5950927734,1786.1647949219,418.1533508301,2414.2243652344,1300.3205566406,3793.9143066406,24677.8007812500
2024-12-09,907.5203247070,1301.2054443359,826.2663574219,4146.4082031250,1828.7834472656,1774.2736816406,412.6507568359,2333.5004882812,1284.0609130859,3872.9975585938,24619.0000000000
2024-12-10,906.5982055664,1309.2253417969,835.3662719727,4128.1538085938,1852.4554443359,1798.8453369141,413.0945129395,2330.1960449219,1273.8489990234,3849.3020019531,24610.0507812500
2024-12-11,904.1716918945,1306.3223876953,829.6848144531,4123.4047851562,1876.7929687500,1793.7824707031,412.9170227051,2334.0837402344,1267.2559814453,3843.0224609375,24641.8007812500
2024-12-12,902.3032836914,1308.0444335938,822.0775146484,4149.0156250000,1889.0092773438,1798.7062988281,408.7900695801,2279.2634277344,1252.0870361328,3787.2424316406,24548.6992187500
2024-12-13,908.3695678711,1323.4448242188,829.6366577148,4166.6645507812,1901.0828857422,1828.9913330078,417.1327209473,2323.1489257812,1261.9517822266,3813.8325195312,24768.3007812500
2024-12-16,905.1907958984,1324.6256103516,829.0589599609,4111.9956054688,1882.4020996094,1815.6137695312,417.2214660645,2299.8696289062,1257.4407958984,3804.8547363281,24668.2500000000
2024-12-17,889.6853637695,1312.4727783203,819.0441894531,4031.2495117188,1879.1221923828,1812.0836181641,416.7333679199,2297.0510253906,1234.6378173828,3735.5344238281,24336.0000000000
2024-12-18,878.7417602539,1293.1854248047,807.1035156250,4049.2707519531,1881.5463867188,1821.1413574219,417.5765075684,2293.1145019531,1242.5196533203,3687.4079589844,24198.8496093750
2024-12-19,870.3944702148,1266.3701171875,801.9515991211,3978.5361328125,1850.2213134766,1796.8946533203,414.0708007812,2293.7460937500,1219.9147949219,3646.3947753906,23951.6992187500
2024-12-20,859.7177734375,1267.8460693359,781.9221801758,3883.9128417969,1827.3574218750,1775.6208496094,412.3845214844,2268.5229492188,1194.9803466797,3561.5231933594,23587.5000000000
2024-12-23,874.0342407227,1276.1121826172,790.7332763672,3872.7373046875,1829.4013671875,1767.8637695312,420.9046936035,2273.3830566406,1211.8347167969,3571.9726562500,23753.4492187500
2024-12-24,872.6268920898,1276.5549316406,781.9702758789,3892.4816894531,1814.9034423828,1762.2434082031,424.6322326660,2270.1267089844,1212.2808837891,3571.2365722656,23727.6503906250
2024-12-26,869.0598754883,1276.6534423828,782.3555297852,3882.7961425781,1813.3348388672,1765.7735595703,423.3009643555,2267.4052734375,1206.1339111328,3561.1796875000,23750.1992187500
2024-12-27,872.6997070312,1286.6906738281,770.0296630859,3878.8381347656,1822.2237548828,1757.6448974609,424.7653503418,2275.6672363281,1210.5954589844,3540.1826171875,23813.4003906250
2024-12-30,862.8237304688,1273.9964599609,759.1000366211,3873.2033691406,1812.0037841797,1791.9709472656,423.3453369141,2277.8542480469,1200.3338623047,3511.5810546875,23644.9003906250
2024-12-31,860.3728637695,1261.2038574219,765.5036621094,3813.5983886719,1787.2860107422,1781.2410888672,429.2473144531,2261.6708984375,1205.0432128906,3539.7407226562,23644.8007812500
2025-01-01,865.1774291992,1263.1719970703,763.8185424805,3830.0366210938,1789.6628417969,1776.1783447266,429.5136108398,2257.0537109375,1210.7935791016,3598.4643554688,23742.9003906250
2025-01-02,870.5158081055,1270.0111083984,771.5222167969,3888.9892578125,1861.2968750000,1832.1496582031,434.0399169922,2303.6115722656,1231.1677246094,3643.5983886719,24188.6503906250
2025-01-03,848.8953857422,1244.8687744141,764.0111083984,3818.3481445312,1843.1387939453,1808.4141845703,427.4279174805,2338.8461914062,1240.4376220703,3591.0070800781,24004.7500000000
2025-01-06,830.1141357422,1243.9338378906,747.6408691406,3813.7846679688,1842.2832031250,1814.3596191406,407.9893188477,2309.6379394531,1207.5715332031,3535.3745117188,23616.0507812500
2025-01-07,831.5214843750,1258.8420410156,749.9037475586,3751.6652832031,1835.6282958984,1779.8476562500,406.5607299805,2323.8293457031,1230.2257080078,3574.7199707031,23707.9003906250
2025-01-08,822.2522583008,1243.5894775391,742.5853271484,3826.2646484375,1837.8149414062,1795.0366210938,414.3490600586,2333.7434082031,1254.6647949219,3528.6538085938,23688.9492187500
2025-01-09,809.3916625977,1242.2609863281,732.2816772461,3761.4907226562,1822.7467041016,1797.4056396484,414.8560180664,2367.1799316406,1244.0068359375,3461.4919433594,23526.5000000000
2025-01-10,804.0289916992,1229.9111328125,715.7187500000,3972.7155761719,1869.9479980469,1853.4234619141,410.0631408691,2373.6435546875,1231.2668457031,3469.5866699219,23431.5000000000
2025-01-13,791.4596557617,1210.1317138672,702.4780883789,3996.4179687500,1865.4322509766,1848.1282958984,404.6712341309,2382.3430175781,1229.2343750000,3399.0891113281,23085.9492187500
2025-01-14,799.1031494141,1220.5135498047,720.4373168945,3942.3540039062,1844.3747558594,1684.7658691406,402.4130249023,2301.6191406250,1228.1437988281,3397.4213867188,23176.0507812500
2025-01-15,797.3803710938,1218.4962158203,725.7816772461,3957.7678222656,1853.5012207031,1696.0528564453,403.1043395996,2306.5280761719,1241.4785156250,3435.4907226562,23213.1992187500
2025-01-16,801.7481689453,1229.1730957031,737.9149169922,3917.4411621094,1833.3466796875,1664.9783935547,398.9567260742,2279.3122558594,1255.6065673828,3441.8684082031,23311.8007812500
2025-01-17,794.3229370117,1205.9003906250,735.7964477539,3911.7502441406,1725.9193115234,1678.7261962891,405.7312011719,2288.0598144531,1291.1992187500,3501.4748535156,23203.1992187500
2025-01-20,801.3598632812,1213.2806396484,750.3852539062,3867.6472167969,1723.8756103516,1685.5766601562,403.4269409180,2279.5065917969,1294.2727050781,3525.3664550781,23344.7500000000
2025-01-21,797.0649414062,1177.0677490234,730.9334716797,3827.8591308594,1711.8967285156,1691.3946533203,403.2886657715,2274.9382324219,1262.7945556641,3474.4438476562,23024.6503906250
2025-01-22,808.5423583984,1181.2991943359,725.5408935547,3942.3859863281,1764.8974609375,1715.1364746094,402.7817382812,2277.3195800781,1266.1655273438,3451.9746093750,23155.3496093750
2025-01-23,807.9843139648,1182.5784912109,718.2705688477,3931.8110351562,1773.4534912109,1695.7113037109,405.7312011719,2256.6645507812,1252.8306884766,3437.3059082031,23205.3496093750
2025-01-24,800.6561889648,1189.9096679688,716.5854492188,3938.3549804688,1782.9604492188,1682.4327392578,407.0215454102,2301.7648925781,1235.6292724609,3393.1040039062,23092.1992187500
2025-01-27,790.9500732422,1208.3603515625,721.4483642578,3855.6489257812,1732.1464843750,1606.5152587891,405.6390075684,2325.8217773438,1218.8242187500,3392.5642089844,22829.1503906250
2025-01-28,810.6534423828,1227.0083007812,724.5298461914,3832.0795898438,1739.5141601562,1588.9671630859,401.3531494141,2321.9338378906,1223.8310546875,3349.6379394531,22957.2500000000
2025-01-29,814.0020141602,1231.6823730469,730.3557128906,3888.5129394531,1788.4743652344,1613.1311035156,399.4175720215,2317.1708984375,1224.9216308594,3384.7639160156,23163.0996093750
2025-01-30,820.8933715820,1235.5694580078,734.3519897461,3888.7502441406,1768.2247314453,1607.5944824219,402.0444030762,2341.2763671875,1242.3214111328,3356.5551757812,23249.5000000000
2025-01-31,824.4118041992,1232.8142089844,744.2705078125,3900.4638671875,1787.0960693359,1619.1838378906,412.4595642090,2399.6442871094,1254.2681884766,3500.2482910156,23508.4003906250
2025-02-01,820.6264648438,1235.5202636719,737.6260375977,3863.2365722656,1760.0489501953,1589.6706542969,426.3311157227,2435.8508300781,1253.7724609375,3382.6054687500,23482.1503906250
2025-02-03,814.3417358398,1233.0108642578,732.7631225586,3858.9687500000,1771.4096679688,1587.7940673828,418.7732238770,2373.5463867188,1235.2326660156,3227.2851562500,23361.0507812500
2025-02-04,835.1613769531,1247.9683837891,750.3370971680,3895.3891601562,1805.1590576172,1625.8468017578,419.5105285645,2369.7558593750,1274.1960449219,3374.4125976562,23739.2500000000
2025-02-05,843.3630371094,1247.4763183594,737.6741943359,3880.2614746094,1803.4952392578,1607.3598632812,413.0586547852,2324.0722656250,1267.2559814453,3319.5158691406,23696.3007812500
2025-02-06,846.2990722656,1252.1014404297,724.3853759766,3872.3420410156,1821.1779785156,1617.3541259766,406.5607299805,2306.2360839844,1270.5773925781,3289.6389160156,23603.3496093750
2025-02-07,840.9122314453,1236.8487548828,709.8928833008,3821.7412109375,1809.7696533203,1619.3714599609,397.1133117676,2297.6342773438,1255.8544921875,3274.0871582031,23559.9492187500
2025-02-10,832.6619262695,1242.4576416016,709.5076293945,3828.9020996094,1787.5712890625,1627.0665283203,393.7491455078,2295.3015136719,1242.9162597656,3265.9924316406,23381.5996093750
2025-02-11,825.6978759766,1232.7648925781,704.0187988281,3759.2849121094,1783.1506347656,1617.0726318359,385.5460205078,2250.3955078125,1224.2772216797,3178.6679687500,23071.8007812500
2025-02-12,828.3184814453,1231.8300781250,705.9928588867,3746.5754394531,1771.2672119141,1611.5357666016,383.7671508789,2267.1623535156,1206.1339111328,3227.7265625000,23045.2500000000
2025-02-13,823.9022216797,1228.9763183594,700.6965942383,3708.6369628906,1752.3485107422,1598.2104492188,383.5798950195,2256.4704589844,1205.6876220703,3202.2163085938,23031.4003906250
2025-02-14,822.5191040039,1239.9976806641,695.4003295898,3732.0639648438,1764.8499755859,1605.8583984375,384.0948181152,2253.4086914062,1206.8278808594,3176.7055664062,22929.2500000000
2025-02-17,833.4384765625,1231.1904296875,700.7447509766,3703.2778320312,1751.4451904297,1604.5915527344,382.5500183105,2264.1491699219,1214.4124755859,3161.2031250000,22959.5000000000
2025-02-18,836.2047119141,1223.2196044922,698.9151000977,3673.5913085938,1760.6193847656,1619.2307128906,379.4136047363,2231.6848144531,1214.9082031250,3159.5349121094,22945.3007812500
2025-02-19,838.2187500000,1241.5228271484,700.3595581055,3589.0832519531,1721.4987792969,1606.8437500000,380.4902648926,2187.3623046875,1216.9404296875,3214.2355957031,22932.9003906250
2025-02-20,818.7579956055,1230.0095214844,702.6706542969,3584.6254882812,1735.1411132812,1583.6180419922,376.4176025391,2185.0781250000,1222.4429931641,3214.1376953125,22913.1503906250
2025-02-21,821.3786621094,1213.2806396484,695.2558593750,3590.8852539062,1725.4915771484,1595.9581298828,375.3409423828,2178.8569335938,1217.6345214844,3252.6977539062,22795.9003906250
2025-02-24,813.9049072266,1198.9136962891,689.8633422852,3486.1750488281,1677.1016845703,1542.7972412109,376.2771606445,2178.6625976562,1204.1511230469,3196.3781738281,22553.3496093750
2025-02-25,816.4528198242,1204.6212158203,684.5670776367,3442.4980468750,1680.5242919922,1535.3369140625,379.0391235352,2196.0126953125,1193.6914062500,3165.1765136719,22547.5507812500
2025-02-27,825.3582153320,1202.9482421875,677.8263549805,3426.3742675781,1677.2919921875,1528.8614501953,375.9963378906,2182.0646972656,1196.7647705078,3149.0854492188,22545.0507812500
2025-02-28,840.7423706055,1184.8909912109,663.2857055664,3303.7377929688,1604.4694824219,1478.0468750000,369.8170776367,2128.8967285156,1189.8247070312,3104.2949218750,22124.6992187500
2025-03-03,825.7706909180,1186.9573974609,669.5448608398,3313.0327148438,1624.3388671875,1475.5598144531,372.1108703613,2115.8725585938,1161.2216796875,3137.1152343750,22119.3007812500
2025-03-04,829.8715209961,1191.0904541016,689.5262451172,3350.0229492188,1605.0400390625,1440.9324951172,369.6766357422,2096.9187011719,1151.9517822266,3152.5195312500,22082.6503906250
2025-03-05,820.1654052734,1196.3057861328,703.2965698242,3364.2497558594,1627.0958251953,1476.0759277344,379.2263183594,2109.6513671875,1165.5344238281,3178.6679687500,22337.3007812500
2025-03-06,820.7477416992,1198.6184082031,704.9335937500,3415.9885253906,1631.2313232422,1487.8060302734,379.8349304199,2156.7929687500,1199.2432861328,3198.5366210938,22544.6992187500
2025-03-07,819.8013916016,1195.1743164062,705.6076660156,3425.0935058594,1602.8532714844,1461.9997558594,378.1496887207,2142.7963867188,1239.0992431641,3183.6228027344,22552.5000000000
2025-03-10,818.9521484375,1195.4694824219,701.9003295898,3404.6540527344,1617.5413818359,1453.8825683594,379.1795349121,2184.7861328125,1227.7968750000,3117.8840332031,22460.3007812500
2025-03-11,817.9815673828,1225.5321044922,702.8151245117,3391.0439453125,1579.6564941406,1471.2899169922,380.3030700684,2154.8488769531,1236.6206054688,3135.3000488281,22497.9003906250
2025-03-12,830.4295654297,1224.1052246094,696.2670288086,3325.5046386719,1512.3957519531,1445.7182617188,386.1077270508,2131.4726562500,1246.2872314453,3133.5336914062,22470.5000000000
2025-03-13,828.2214965820,1230.1080322266,700.8892211914,3330.1047363281,1501.9382324219,1440.2286376953,385.7800903320,2113.8798828125,1237.2154541016,3127.3034667969,22397.1992187500
2025-03-17,830.0656127930,1248.7556152344,696.3632812500,3317.4428710938,1511.6353759766,1449.9880371094,381.9414672852,2110.4291992188,1228.2429199219,3113.7138671875,22508.7500000000
2025-03-18,830.0656127930,1248.7556152344,696.3632812500,3317.4428710938,1511.6353759766,1449.9880371094,383.0181579590,2110.4291992188,1228.2429199219,3113.7138671875,22834.3007812500
2025-03-19,846.4204101562,1292.1520996094,717.5001831055,3316.8740234375,1508.3078613281,1449.3311767578,377.3538513184,2138.4226074219,1236.4719238281,3257.0639648438,22907.5996093750
2025-03-20,858.3831787109,1300.6148681641,721.7853393555,3379.5200195312,1535.8778076172,1465.8002929688,378.1965026855,2179.5861816406,1258.2834472656,3287.9711914062,23190.6503906250
2025-03-21,859.1596679688,1321.6734619141,725.3001708984,3393.6994628906,1514.0119628906,1470.2110595703,379.6944885254,2183.2797851562,1265.4218750000,3351.6491699219,23350.4003906250
2025-03-24,873.5489501953,1336.4835205078,751.8778076172,3441.9289550781,1514.2021484375,1505.3544921875,384.7033691406,2192.9995117188,1290.9514160156,3416.3088378906,23658.3496093750
2025-03-25,883.9587402344,1322.2639160156,744.2222900391,3469.2448730469,1548.1413574219,1524.8265380859,383.6734924316,2207.6767578125,1274.4439697266,3404.2895507812,23668.6503906250
2025-03-26,876.7277221680,1314.5883789062,735.7001342773,3448.4257812500,1520.5716552734,1532.8031005859,381.3797302246,2183.0366210938,1262.1501464844,3379.9562988281,23486.8496093750
2025-03-27,885.8514404297,1315.3264160156,743.6926879883,3463.0319824219,1524.4694824219,1529.7530517578,383.3458251953,2181.7731933594,1267.2559814453,3435.6872558594,23591.9492187500
2025-03-28,887.2345581055,1326.8397216797,742.9223022461,3420.3039550781,1493.1920166016,1494.4219970703,383.6267089844,2195.5751953125,1264.1824951172,3426.5622558594,23519.3496093750
2025-04-01,857.9464111328,1297.4166259766,743.1149291992,3367.8063964844,1451.2192382812,1436.0997314453,380.7243347168,2171.2758789062,1241.8751220703,3372.1069335938,23165.6992187500
2025-04-02,872.0444946289,1310.0125732422,747.2075195312,3361.3090820312,1473.7030029297,1433.4721679688,382.9713439941,2175.2121582031,1240.4376220703,3355.5249023438,23332.3496093750
2025-04-03,871.0496215820,1308.3397216797,750.3370971680,3227.7656250000,1422.6986083984,1379.5601806641,383.2990112305,2181.6760253906,1238.0085449219,3355.7700195312,23250.0996093750
2025-04-04,881.9447631836,1313.9980468750,739.0223388672,3129.3623046875,1380.0605468750,1334.5164794922,383.5798950195,2181.6760253906,1194.3852539062,3198.7819824219,22904.4492187500
2025-04-07,853.0205078125,1267.0097656250,719.2335815430,3105.3188476562,1327.8680419922,1289.4726562500,380.1625976562,2186.3898925781,1155.7192382812,3010.7395019531,22161.5996093750
2025-04-08,858.5773315430,1279.1627197266,740.1297607422,3123.2448730469,1358.3375244141,1316.9212646484,386.2481689453,2225.1235351562,1172.0780029297,3101.5966796875,22535.8496093750
2025-04-09,856.5632934570,1280.0483398438,714.7077026367,3079.2836914062,1334.4752197266,1295.0091552734,389.7591247559,2284.1721191406,1175.2010498047,2996.6596679688,22399.1503906250
2025-04-11,876.8247680664,1290.7252197266,725.9260864258,3064.9616699219,1339.9417724609,1304.9096679688,394.6744079590,2299.8696289062,1208.5133056641,3057.2963867188,22828.5507812500
2025-04-15,905.0452270508,1328.6601562500,735.2186279297,3080.8010253906,1355.6755371094,1338.6453857422,393.5977172852,2295.3500976562,1229.4822998047,3196.2800292969,23328.5507812500
2025-04-16,911.4027099609,1334.7613525391,743.1630859375,3105.0817871094,1343.4117431641,1343.5250244141,397.3895568848,2300.3071289062,1228.6892089844,3166.9428710938,23437.1992187500
2025-04-17,925.3309326172,1384.2589111328,767.9110717773,3128.8884277344,1349.4959716797,1349.4372558594,400.0110168457,2308.4716796875,1263.5877685547,3186.1738281250,23851.6503906250
2025-04-21,935.2312011719,1387.3094482422,786.4480590820,3150.4184570312,1379.4426269531,1390.7274169922,395.8915405273,2285.1440429688,1284.4079589844,3218.7490234375,24125.5507812500
2025-04-22,952.0227661133,1393.9024658203,791.9369506836,3143.5891113281,1352.6334228516,1388.7567138672,405.9561462402,2331.5078125000,1280.1446533203,3196.4763183594,24167.2500000000
2025-04-23,933.6782836914,1401.6765136719,783.3184204102,3237.1083984375,1402.1639404297,1495.8294677734,403.3815002441,2355.9047851562,1288.8693847656,3238.8630371094,24328.9492187500
2025-04-24,930.2326049805,1380.3227539062,783.2702636719,3226.2958984375,1398.8365478516,1488.9791259766,402.6325073242,2260.1643066406,1290.4556884766,3238.4707031250,24246.6992187500
2025-04-25,927.5148315430,1382.3892822266,769.0666503906,3270.3041992188,1407.2025146484,1481.0025634766,400.5259399414,2266.8706054688,1289.2659912109,3210.5073242188,24039.3496093750
2025-04-28,931.8825683594,1406.0063476562,787.0739135742,3266.0361328125,1409.0087890625,1470.6560058594,401.4621887207,2253.6516113281,1357.0803222656,3264.6679687500,24328.5000000000
2025-04-29,926.3502197266,1406.9904785156,782.4517211914,3293.5415039062,1423.6495361328,1489.3559570312,398.8406982422,2256.6645507812,1387.7156982422,3259.7622070312,24335.9492187500
2025-04-30,934.2120361328,1404.2349853516,759.4370727539,3275.7104492188,1426.1212158203,1487.9321289062,398.6534729004,2276.4934082031,1392.9703369141,3278.1101074219,24334.1992187500
2025-05-02,932.7076416016,1407.2855224609,767.1889038086,3254.1804199219,1432.5859375000,1492.5833740234,402.1175537109,2253.6516113281,1407.6436767578,3272.1250000000,24346.6992187500
2025-05-05,939.9386596680,1406.5968017578,760.7370605469,3276.2795410156,1434.2020263672,1488.9763183594,409.0926208496,2282.8115234375,1419.0452880859,3267.5134277344,24461.1503906250
2025-05-06,937.4635620117,1408.7615966797,745.4260253906,3281.6860351562,1436.9588623047,1498.9431152344,407.7818603516,2315.0812988281,1408.7342529297,3271.2419433594,24379.5996093750
2025-05-07,944.2092895508,1412.5010986328,747.3519287109,3267.5537109375,1433.9168701172,1483.9454345703,403.6623535156,2304.3894042969,1393.9617919922,3258.8791503906,24414.4003906250
2025-05-08,935.9106445312,1412.5993652344,740.5148925781,3271.1579589844,1436.8640136719,1500.4619140625,403.1474304199,2288.9348144531,1394.9532470703,3261.3320312500,24273.8007812500
2025-05-09,917.0807495117,1366.7429199219,750.3852539062,3263.0012207031,1433.2513427734,1489.7358398438,396.5468750000,2267.5510253906,1365.4084472656,3379.0729980469,24008.0000000000
2025-05-12,949.8388671875,1425.3920898438,771.9555664062,3433.8193359375,1546.6679687500,1585.5139160156,407.7350158691,2315.7617187500,1424.2006835938,3519.6757812500,24924.6992187500
2025-05-13,933.0473632812,1407.7775878906,772.0518188477,3333.8515625000,1491.2430419922,1537.3874511719,400.6195678711,2293.8920898438,1403.5787353516,3499.8559570312,24578.3496093750
2025-05-14,927.2236938477,1403.4477539062,771.0407104492,3365.8144531250,1513.8693847656,1554.5684814453,401.7430725098,2284.6582031250,1412.2042236328,3505.8413085938,24666.9003906250
2025-05-15,938.4827880859,1427.6553955078,777.8295288086,3395.4064941406,1533.4533691406,1609.9094238281,405.0667114258,2289.2263183594,1441.7491455078,3550.0922851562,25062.0996093750
2025-05-16,938.9195556641,1430.8043212891,778.0751342773,3377.7651367188,1511.4926757812,1575.6418457031,407.9223022461,2314.6926269531,1443.9302978516,3536.8464355469,25019.8007812500
2025-05-19,940.8607177734,1425.8841552734,780.9237670898,3337.4558105469,1482.8770751953,1565.8646240234,407.5946044922,2315.9560546875,1428.4638671875,3532.4311523438,24945.4492187500
2025-05-20,929.3104858398,1415.2563476562,771.7393798828,3318.0124511719,1483.6375732422,1555.1383056641,407.1733093262,2275.5214843750,1412.4025878906,3500.6411132812,24683.9003906250
2025-05-21,935.0856323242,1421.6525878906,773.1636352539,3344.0947265625,1491.1479492188,1568.1428222656,405.3944396973,2297.6823730469,1416.9631347656,3521.4418945312,24813.4492187500
2025-05-22,931.7370605469,1419.0941162109,771.3464355469,3297.8098144531,1471.1834716797,1550.1071777344,398.9343261719,2265.4128417969,1397.3327636719,3484.5495605469,24609.6992187500
2025-05-23,938.3856201172,1426.6713867188,776.5034790039,3333.4716796875,1487.6304931641,1564.5356445312,408.4840393066,2293.1145019531,1414.5838623047,3532.1364746094,24853.1503906250
2025-05-26,941.5886840820,1437.2989501953,780.3344726562,3355.0024414062,1502.5561523438,1588.6463623047,414.6632690430,2327.0366210938,1422.5152587891,3580.0180664062,25001.1503906250
2025-05-27,934.8430175781,1423.3255615234,779.6468505859,3318.3916015625,1492.6691894531,1568.2376708984,406.2370300293,2313.5261230469,1409.9239501953,3571.4819335938,24826.1992187500
2025-05-28,933.4841308594,1430.6075439453,782.4463500977,3317.4428710938,1494.2852783203,1573.1738281250,400.6591186523,2295.8356933594,1400.8027343750,3577.6633300781,24752.4492187500
2025-05-29,935.4252929688,1433.2644042969,783.2321777344,3317.8225097656,1507.4047851562,1580.1981201172,399.2765197754,2300.4042968750,1405.6608886719,3586.4938964844,24833.5996093750
2025-05-30,943.8696899414,1422.7352294922,797.9174804688,3284.9106445312,1506.5369873047,1553.5245361328,398.6090698242,2282.5195312500,1408.7342529297,3605.9213867188,24750.6992187500
2025-06-02,937.6577148438,1427.3601074219,799.2435913086,3272.0117187500,1497.9569091797,1548.6833496094,399.8009338379,2305.1672363281,1401.5958251953,3610.3366699219,24716.5996093750
2025-06-03,934.0179443359,1414.9611816406,795.4617309570,3229.7099609375,1487.5450439453,1547.6392822266,397.5602722168,2286.4077148438,1393.4661865234,3609.5444335938,24542.5000000000
2025-06-04,942.0740356445,1408.1711425781,792.2201538086,3235.1640625000,1495.4503173828,1543.5573730469,397.6079101562,2298.2658691406,1411.3120117188,3591.4213867188,24620.1992187500
2025-06-05,946.1505737305,1431.5916748047,791.7290039062,3225.7868652344,1498.4389648438,1549.5377197266,399.6102600098,2309.8325195312,1430.0501708984,3607.3657226562,24750.9003906250
2025-06-06,960.2728881836,1436.4133300781,798.6541748047,3238.3220214844,1507.5975341797,1554.5684814453,401.4695739746,2322.8571777344,1431.1407470703,3620.9331054688,25003.0507812500
2025-06-09,960.3699951172,1411.9106445312,805.5302734375,3274.3967285156,1516.3704833984,1564.6306152344,403.3765563965,2326.1621093750,1436.3953857422,3643.3144531250,25103.1992187500
2025-06-10,953.7698974609,1400.2004394531,802.5833740234,3313.6296386719,1538.6402587891,1583.4255371094,407.1428833008,2328.1059570312,1426.1834716797,3644.2058105469,25104.2500000000
2025-06-11,946.5388793945,1408.1711425781,800.6187744141,3322.2416992188,1572.4787597656,1634.4947509766,406.3323974609,2309.8325195312,1436.4945068359,3649.1574707031,25141.4003906250
2025-06-12,943.1416625977,1402.4637451172,791.6799316406,3286.1665039062,1550.7873535156,1614.8454589844,401.4218750000,2267.3566894531,1429.2570800781,3569.0397949219,24888.1992187500
2025-06-13,930.6207885742,1393.5089111328,778.3206787109,3297.1708984375,1544.4245605469,1609.2448730469,394.6520690918,2254.0405273438,1415.6743164062,3552.6994628906,24718.5996093750
2025-06-16,939.2592163086,1404.1365966797,778.4680786133,3345.5898437500,1565.4411621094,1635.5388183594,398.7521362305,2262.2048339844,1425.4896240234,3593.5998535156,24946.5000000000
2025-06-17,936.4444580078,1400.4957275391,778.2716064453,3363.7709960938,1580.9625244141,1641.8037109375,397.9893188477,2263.3715820312,1418.9460449219,3587.2619628906,24853.4003906250
2025-06-18,938.5313110352,1390.0648193359,777.8787231445,3302.6254882812,1574.2141113281,1628.7991943359,396.5590515137,2232.9482421875,1417.8554687500,3566.6630859375,24812.0507812500
2025-06-19,939.2107543945,1388.7856445312,771.1990356445,3276.4062500000,1560.2352294922,1626.9007568359,396.6544189453,2229.9350585938,1421.0281982422,3586.0737304688,24793.2500000000
2025-06-20,953.4786376953,1404.3334960938,782.0534667969,3287.6020507812,1564.5734863281,1651.5809326172,399.0858154297,2241.5988769531,1453.6463623047,3626.5778808594,25112.4003906250
2025-06-23,945.5681762695,1397.4450683594,776.2088012695,3247.3171386719,1527.0715332031,1616.7437744141,394.6520690918,2234.6254882812,1444.3269042969,3549.0351562500,24971.9003906250
2025-06-24,951.6345214844,1401.3813476562,781.3167114258,3244.2543945312,1524.7576904297,1605.9224853516,395.0811767578,2222.8391113281,1438.3782958984,3569.9311523438,25044.3496093750
2025-06-25,961.0009155273,1403.0543212891,785.8843383789,3296.3098144531,1556.8609619141,1629.9382324219,396.9881286621,2238.1611328125,1454.7370605469,3584.7861328125,25244.7500000000
2025-06-26,981.1896362305,1416.1420898438,782.9375000000,3293.4392089844,1557.9213867188,1636.5828857422,400.7544250488,2240.2238769531,1482.4973144531,3624.2011718750,25549.0000000000
